second,Volt
+60.75000E-06,-1.60804018E-03
+60.80000E-06,-1.60804018E-03
+60.85000E-06,-804.02009E-06
+60.90000E-06,-804.02009E-06
+60.95000E-06,-804.02009E-06
+61.00000E-06,-804.02009E-06
+61.05000E-06,-804.02009E-06
+61.10000E-06,-804.02009E-06
+61.15000E-06,-804.02009E-06
+61.20000E-06,+0.0E+00
+61.25000E-06,+0.0E+00
+61.30000E-06,+0.0E+00
+61.35000E-06,-703.51758E-06
+61.40000E-06,+0.0E+00
+61.45000E-06,-100.50251E-06
+61.50000E-06,+0.0E+00
+61.55000E-06,-703.51758E-06
+61.60000E-06,-804.02009E-06
+61.65000E-06,+0.0E+00
+61.70000E-06,-804.02009E-06
+61.75000E-06,+0.0E+00
+61.80000E-06,-804.02009E-06
+61.85000E-06,-804.02009E-06
+61.90000E-06,-804.02009E-06
+61.95000E-06,-1.60804018E-03
+62.00000E-06,-1.60804018E-03
+62.05000E-06,-1.60804018E-03
+62.10000E-06,-2.41206028E-03
+62.15000E-06,-2.41206028E-03
+62.20000E-06,-2.41206028E-03
+62.25000E-06,-2.41206028E-03
+62.30000E-06,-2.41206028E-03
+62.35000E-06,-2.41206028E-03
+62.40000E-06,-2.41206028E-03
+62.45000E-06,-2.41206028E-03
+62.50000E-06,-2.31155776E-03
+62.55000E-06,-2.41206028E-03
+62.60000E-06,-1.60804018E-03
+62.65000E-06,-1.60804018E-03
+62.70000E-06,-2.41206028E-03
+62.75000E-06,-804.02009E-06
+62.80000E-06,-804.02009E-06
+62.85000E-06,-804.02009E-06
+62.90000E-06,-804.02009E-06
+62.95000E-06,-804.02009E-06
+63.00000E-06,-804.02009E-06
+63.05000E-06,-804.02009E-06
+63.10000E-06,-804.02009E-06
+63.15000E-06,-804.02009E-06
+63.20000E-06,-804.02009E-06
+63.25000E-06,+0.0E+00
+63.30000E-06,+0.0E+00
+63.35000E-06,-100.50251E-06
+63.40000E-06,-100.50251E-06
+63.45000E-06,-804.02009E-06
+63.50000E-06,-804.02009E-06
+63.55000E-06,-804.02009E-06
+63.60000E-06,+0.0E+00
+63.65000E-06,-703.51758E-06
+63.70000E-06,+0.0E+00
+63.75000E-06,+0.0E+00
+63.80000E-06,+0.0E+00
+63.85000E-06,+0.0E+00
+63.90000E-06,+0.0E+00
+63.95000E-06,+0.0E+00
+64.00000E-06,+0.0E+00
+64.05000E-06,+0.0E+00
+64.10000E-06,+0.0E+00
+64.15000E-06,+0.0E+00
+64.20000E-06,+0.0E+00
+64.25000E-06,+0.0E+00
+64.30000E-06,-804.02009E-06
+64.35000E-06,+0.0E+00
+64.40000E-06,+0.0E+00
+64.45000E-06,+0.0E+00
+64.50000E-06,-804.02009E-06
+64.55000E-06,+0.0E+00
+64.60000E-06,-703.51758E-06
+64.65000E-06,-804.02009E-06
+64.70000E-06,-804.02009E-06
+64.75000E-06,+0.0E+00
+64.80000E-06,-804.02009E-06
+64.85000E-06,-804.02009E-06
+64.90000E-06,+0.0E+00
+64.95000E-06,+0.0E+00
+65.00000E-06,+0.0E+00
+65.05000E-06,-804.02009E-06
+65.10000E-06,+0.0E+00
+65.15000E-06,+0.0E+00
+65.20000E-06,+0.0E+00
+65.25000E-06,+0.0E+00
+65.30000E-06,+0.0E+00
+65.35000E-06,+703.51758E-06
+65.40000E-06,+804.02009E-06
+65.45000E-06,+0.0E+00
+65.50000E-06,+804.02009E-06
+65.55000E-06,+1.60804018E-03
+65.60000E-06,+100.50251E-06
+65.65000E-06,+703.51758E-06
+65.70000E-06,+0.0E+00
+65.75000E-06,-703.51758E-06
+65.80000E-06,-804.02009E-06
+65.85000E-06,+0.0E+00
+65.90000E-06,-804.02009E-06
+65.95000E-06,-804.02009E-06
+66.00000E-06,-804.02009E-06
+66.05000E-06,-804.02009E-06
+66.10000E-06,-703.51758E-06
+66.15000E-06,-804.02009E-06
+66.20000E-06,-804.02009E-06
+66.25000E-06,-804.02009E-06
+66.30000E-06,-804.02009E-06
+66.35000E-06,-100.50251E-06
+66.40000E-06,-804.02009E-06
+66.45000E-06,-703.51758E-06
+66.50000E-06,+0.0E+00
+66.55000E-06,+0.0E+00
+66.60000E-06,+0.0E+00
+66.65000E-06,+0.0E+00
+66.70000E-06,+804.02009E-06
+66.75000E-06,+0.0E+00
+66.80000E-06,+0.0E+00
+66.85000E-06,+0.0E+00
+66.90000E-06,+0.0E+00
+66.95000E-06,+804.02009E-06
+67.00000E-06,+804.02009E-06
+67.05000E-06,+703.51758E-06
+67.10000E-06,+804.02009E-06
+67.15000E-06,+1.60804018E-03
+67.20000E-06,+0.0E+00
+67.25000E-06,+804.02009E-06
+67.30000E-06,+804.02009E-06
+67.35000E-06,+0.0E+00
+67.40000E-06,+804.02009E-06
+67.45000E-06,+0.0E+00
+67.50000E-06,+804.02009E-06
+67.55000E-06,+703.51758E-06
+67.60000E-06,+804.02009E-06
+67.65000E-06,+904.52260E-06
+67.70000E-06,+904.52260E-06
+67.75000E-06,+804.02009E-06
+67.80000E-06,+1.60804018E-03
+67.85000E-06,+1.60804018E-03
+67.90000E-06,+1.60804018E-03
+67.95000E-06,+1.60804018E-03
+68.00000E-06,+1.60804018E-03
+68.05000E-06,+1.50753767E-03
+68.10000E-06,+804.02009E-06
+68.15000E-06,+804.02009E-06
+68.20000E-06,-100.50251E-06
+68.25000E-06,-804.02009E-06
+68.30000E-06,-703.51758E-06
+68.35000E-06,-804.02009E-06
+68.40000E-06,-904.52260E-06
+68.45000E-06,-1.60804018E-03
+68.50000E-06,-804.02009E-06
+68.55000E-06,-1.60804018E-03
+68.60000E-06,-1.60804018E-03
+68.65000E-06,-1.60804018E-03
+68.70000E-06,-1.70854270E-03
+68.75000E-06,-1.60804018E-03
+68.80000E-06,-1.60804018E-03
+68.85000E-06,-1.60804018E-03
+68.90000E-06,-1.60804018E-03
+68.95000E-06,-2.41206028E-03
+69.00000E-06,-1.60804018E-03
+69.05000E-06,-1.60804018E-03
+69.10000E-06,-1.60804018E-03
+69.15000E-06,-1.60804018E-03
+69.20000E-06,-1.70854270E-03
+69.25000E-06,-1.60804018E-03
+69.30000E-06,-2.41206028E-03
+69.35000E-06,-2.41206028E-03
+69.40000E-06,-3.21608037E-03
+69.45000E-06,-3.11557786E-03
+69.50000E-06,-4.02010046E-03
+69.55000E-06,-3.31658288E-03
+69.60000E-06,-4.02010046E-03
+69.65000E-06,-4.02010046E-03
+69.70000E-06,-4.82412055E-03
+69.75000E-06,-4.82412055E-03
+69.80000E-06,-4.82412055E-03
+69.85000E-06,-4.82412055E-03
+69.90000E-06,-4.82412055E-03
+69.95000E-06,-4.82412055E-03
+70.00000E-06,-5.62814064E-03
+70.05000E-06,-6.43216074E-03
+70.10000E-06,-6.43216074E-03
+70.15000E-06,-7.23618083E-03
+70.20000E-06,-7.33668334E-03
+70.25000E-06,-8.04020092E-03
+70.30000E-06,-8.04020092E-03
+70.35000E-06,-8.04020092E-03
+70.40000E-06,-8.04020092E-03
+70.45000E-06,-8.84422101E-03
+70.50000E-06,-8.84422101E-03
+70.55000E-06,-9.64824110E-03
+70.60000E-06,-9.64824110E-03
+70.65000E-06,-9.64824110E-03
+70.70000E-06,-9.64824110E-03
+70.75000E-06,-9.64824110E-03
+70.80000E-06,-9.64824110E-03
+70.85000E-06,-8.84422101E-03
+70.90000E-06,-9.64824110E-03
+70.95000E-06,-10.45226119E-03
+71.00000E-06,-9.64824110E-03
+71.05000E-06,-10.45226119E-03
+71.10000E-06,-10.45226119E-03
+71.15000E-06,-10.45226119E-03
+71.20000E-06,-10.45226119E-03
+71.25000E-06,-11.25628129E-03
+71.30000E-06,-11.25628129E-03
+71.35000E-06,-11.95979887E-03
+71.40000E-06,-12.06030138E-03
+71.45000E-06,-12.06030138E-03
+71.50000E-06,-11.35678380E-03
+71.55000E-06,-12.06030138E-03
+71.60000E-06,-12.06030138E-03
+71.65000E-06,-12.86432147E-03
+71.70000E-06,-12.96482398E-03
+71.75000E-06,-12.86432147E-03
+71.80000E-06,-12.86432147E-03
+71.85000E-06,-12.86432147E-03
+71.90000E-06,-12.86432147E-03
+71.95000E-06,-12.86432147E-03
+72.00000E-06,-12.86432147E-03
+72.05000E-06,-12.76381896E-03
+72.10000E-06,-12.06030138E-03
+72.15000E-06,-12.16080389E-03
+72.20000E-06,-13.66834156E-03
+72.25000E-06,-12.96482398E-03
+72.30000E-06,-13.66834156E-03
+72.35000E-06,-13.66834156E-03
+72.40000E-06,-13.56783905E-03
+72.45000E-06,-12.86432147E-03
+72.50000E-06,-12.86432147E-03
+72.55000E-06,-12.86432147E-03
+72.60000E-06,-13.66834156E-03
+72.65000E-06,-13.66834156E-03
+72.70000E-06,-12.86432147E-03
+72.75000E-06,-12.96482398E-03
+72.80000E-06,-12.86432147E-03
+72.85000E-06,-13.66834156E-03
+72.90000E-06,-12.86432147E-03
+72.95000E-06,-12.86432147E-03
+73.00000E-06,-12.86432147E-03
+73.05000E-06,-12.16080389E-03
+73.10000E-06,-12.06030138E-03
+73.15000E-06,-12.06030138E-03
+73.20000E-06,-12.06030138E-03
+73.25000E-06,-11.35678380E-03
+73.30000E-06,-11.35678380E-03
+73.35000E-06,-11.25628129E-03
+73.40000E-06,-11.25628129E-03
+73.45000E-06,-10.55276371E-03
+73.50000E-06,-11.25628129E-03
+73.55000E-06,-10.45226119E-03
+73.60000E-06,-9.64824110E-03
+73.65000E-06,-9.64824110E-03
+73.70000E-06,-9.64824110E-03
+73.75000E-06,-8.84422101E-03
+73.80000E-06,-8.04020092E-03
+73.85000E-06,-7.23618083E-03
+73.90000E-06,-6.43216074E-03
+73.95000E-06,-6.33165822E-03
+74.00000E-06,-5.62814064E-03
+74.05000E-06,-4.82412055E-03
+74.10000E-06,-4.72361804E-03
+74.15000E-06,-4.02010046E-03
+74.20000E-06,-3.21608037E-03
+74.25000E-06,-2.41206028E-03
+74.30000E-06,-1.60804018E-03
+74.35000E-06,-804.02009E-06
+74.40000E-06,+0.0E+00
+74.45000E-06,+100.50251E-06
+74.50000E-06,+1.60804018E-03
+74.55000E-06,+1.60804018E-03
+74.60000E-06,+2.41206028E-03
+74.65000E-06,+4.02010046E-03
+74.70000E-06,+4.02010046E-03
+74.75000E-06,+4.82412055E-03
+74.80000E-06,+5.72864316E-03
+74.85000E-06,+6.43216074E-03
+74.90000E-06,+8.04020092E-03
+74.95000E-06,+8.14070343E-03
+75.00000E-06,+8.84422101E-03
+75.05000E-06,+9.64824110E-03
+75.10000E-06,+10.45226119E-03
+75.15000E-06,+11.25628129E-03
+75.20000E-06,+12.06030138E-03
+75.25000E-06,+12.86432147E-03
+75.30000E-06,+12.86432147E-03
+75.35000E-06,+13.66834156E-03
+75.40000E-06,+14.47236165E-03
+75.45000E-06,+15.27638175E-03
+75.50000E-06,+16.88442193E-03
+75.55000E-06,+17.68844202E-03
+75.60000E-06,+17.78894453E-03
+75.65000E-06,+19.29648221E-03
+75.70000E-06,+19.29648221E-03
+75.75000E-06,+20.10050230E-03
+75.80000E-06,+20.90452239E-03
+75.85000E-06,+21.70854248E-03
+75.90000E-06,+22.51256257E-03
+75.95000E-06,+22.51256257E-03
+76.00000E-06,+23.31658266E-03
+76.05000E-06,+23.41708518E-03
+76.10000E-06,+24.12060276E-03
+76.15000E-06,+24.92462285E-03
+76.20000E-06,+25.72864294E-03
+76.25000E-06,+26.43216052E-03
+76.30000E-06,+27.23618061E-03
+76.35000E-06,+26.53266303E-03
+76.40000E-06,+26.53266303E-03
+76.45000E-06,+28.04020070E-03
+76.50000E-06,+28.14070322E-03
+76.55000E-06,+27.43718564E-03
+76.60000E-06,+28.94472331E-03
+76.65000E-06,+28.94472331E-03
+76.70000E-06,+28.94472331E-03
+76.75000E-06,+28.94472331E-03
+76.80000E-06,+28.94472331E-03
+76.85000E-06,+28.94472331E-03
+76.90000E-06,+28.94472331E-03
+76.95000E-06,+29.74874340E-03
+77.00000E-06,+29.74874340E-03
+77.05000E-06,+28.94472331E-03
+77.10000E-06,+28.94472331E-03
+77.15000E-06,+28.94472331E-03
+77.20000E-06,+28.94472331E-03
+77.25000E-06,+28.94472331E-03
+77.30000E-06,+28.14070322E-03
+77.35000E-06,+28.14070322E-03
+77.40000E-06,+28.84422080E-03
+77.45000E-06,+28.14070322E-03
+77.50000E-06,+28.14070322E-03
+77.55000E-06,+27.33668312E-03
+77.60000E-06,+28.14070322E-03
+77.65000E-06,+27.33668312E-03
+77.70000E-06,+26.53266303E-03
+77.75000E-06,+26.53266303E-03
+77.80000E-06,+25.72864294E-03
+77.85000E-06,+25.72864294E-03
+77.90000E-06,+24.92462285E-03
+77.95000E-06,+24.92462285E-03
+78.00000E-06,+24.12060276E-03
+78.05000E-06,+24.12060276E-03
+78.10000E-06,+24.12060276E-03
+78.15000E-06,+23.31658266E-03
+78.20000E-06,+23.31658266E-03
+78.25000E-06,+22.51256257E-03
+78.30000E-06,+22.51256257E-03
+78.35000E-06,+22.51256257E-03
+78.40000E-06,+22.51256257E-03
+78.45000E-06,+21.70854248E-03
+78.50000E-06,+21.70854248E-03
+78.55000E-06,+20.90452239E-03
+78.60000E-06,+20.90452239E-03
+78.65000E-06,+20.90452239E-03
+78.70000E-06,+20.90452239E-03
+78.75000E-06,+20.10050230E-03
+78.80000E-06,+19.29648221E-03
+78.85000E-06,+19.19597969E-03
+78.90000E-06,+18.59296463E-03
+78.95000E-06,+18.49246211E-03
+79.00000E-06,+18.49246211E-03
+79.05000E-06,+18.39195960E-03
+79.10000E-06,+17.68844202E-03
+79.15000E-06,+16.88442193E-03
+79.20000E-06,+16.88442193E-03
+79.25000E-06,+16.88442193E-03
+79.30000E-06,+16.08040184E-03
+79.35000E-06,+15.27638175E-03
+79.40000E-06,+14.47236165E-03
+79.45000E-06,+14.47236165E-03
+79.50000E-06,+13.66834156E-03
+79.55000E-06,+13.66834156E-03
+79.60000E-06,+12.86432147E-03
+79.65000E-06,+12.86432147E-03
+79.70000E-06,+12.06030138E-03
+79.75000E-06,+12.06030138E-03
+79.80000E-06,+11.95979887E-03
+79.85000E-06,+12.06030138E-03
+79.90000E-06,+10.55276371E-03
+79.95000E-06,+10.45226119E-03
+80.00000E-06,+10.45226119E-03
+80.05000E-06,+10.55276371E-03
+80.10000E-06,+9.64824110E-03
+80.15000E-06,+9.64824110E-03
+80.20000E-06,+8.84422101E-03
+80.25000E-06,+8.14070343E-03
+80.30000E-06,+8.04020092E-03
+80.35000E-06,+7.23618083E-03
+80.40000E-06,+7.23618083E-03
+80.45000E-06,+6.43216074E-03
+80.50000E-06,+7.23618083E-03
+80.55000E-06,+5.62814064E-03
+80.60000E-06,+5.62814064E-03
+80.65000E-06,+5.62814064E-03
+80.70000E-06,+4.92462306E-03
+80.75000E-06,+4.82412055E-03
+80.80000E-06,+4.82412055E-03
+80.85000E-06,+4.82412055E-03
+80.90000E-06,+4.02010046E-03
+80.95000E-06,+4.02010046E-03
+81.00000E-06,+3.21608037E-03
+81.05000E-06,+2.51256279E-03
+81.10000E-06,+3.21608037E-03
+81.15000E-06,+3.11557786E-03
+81.20000E-06,+2.41206028E-03
+81.25000E-06,+3.11557786E-03
+81.30000E-06,+2.41206028E-03
+81.35000E-06,+2.41206028E-03
+81.40000E-06,+2.31155776E-03
+81.45000E-06,+2.41206028E-03
+81.50000E-06,+1.60804018E-03
+81.55000E-06,+1.60804018E-03
+81.60000E-06,+1.50753767E-03
+81.65000E-06,+904.52260E-06
+81.70000E-06,+804.02009E-06
+81.75000E-06,+804.02009E-06
+81.80000E-06,+804.02009E-06
+81.85000E-06,+804.02009E-06
+81.90000E-06,+0.0E+00
+81.95000E-06,+804.02009E-06
+82.00000E-06,+804.02009E-06
+82.05000E-06,+804.02009E-06
+82.10000E-06,+100.50251E-06
+82.15000E-06,+804.02009E-06
+82.20000E-06,+804.02009E-06
+82.25000E-06,+804.02009E-06
+82.30000E-06,+100.50251E-06
+82.35000E-06,+0.0E+00
+82.40000E-06,+0.0E+00
+82.45000E-06,+0.0E+00
+82.50000E-06,+0.0E+00
+82.55000E-06,-100.50251E-06
+82.60000E-06,-804.02009E-06
+82.65000E-06,-804.02009E-06
+82.70000E-06,-804.02009E-06
+82.75000E-06,-804.02009E-06
+82.80000E-06,-804.02009E-06
+82.85000E-06,-804.02009E-06
+82.90000E-06,-804.02009E-06
+82.95000E-06,-804.02009E-06
+83.00000E-06,-1.50753767E-03
+83.05000E-06,-1.60804018E-03
+83.10000E-06,-1.60804018E-03
+83.15000E-06,-1.60804018E-03
+83.20000E-06,-1.60804018E-03
+83.25000E-06,-2.41206028E-03
+83.30000E-06,-2.41206028E-03
+83.35000E-06,-2.41206028E-03
+83.40000E-06,-2.41206028E-03
+83.45000E-06,-2.31155776E-03
+83.50000E-06,-1.60804018E-03
+83.55000E-06,-1.60804018E-03
+83.60000E-06,-1.60804018E-03
+83.65000E-06,-2.41206028E-03
+83.70000E-06,-2.41206028E-03
+83.75000E-06,-1.70854270E-03
+83.80000E-06,-2.41206028E-03
+83.85000E-06,-1.60804018E-03
+83.90000E-06,-2.41206028E-03
+83.95000E-06,-2.41206028E-03
+84.00000E-06,-1.60804018E-03
+84.05000E-06,-1.60804018E-03
+84.10000E-06,-1.60804018E-03
+84.15000E-06,-1.60804018E-03
+84.20000E-06,-804.02009E-06
+84.25000E-06,-1.60804018E-03
+84.30000E-06,-804.02009E-06
+84.35000E-06,-804.02009E-06
+84.40000E-06,-804.02009E-06
+84.45000E-06,-904.52260E-06
+84.50000E-06,-100.50251E-06
+84.55000E-06,-804.02009E-06
+84.60000E-06,-804.02009E-06
+84.65000E-06,-804.02009E-06
+84.70000E-06,-804.02009E-06
+84.75000E-06,-703.51758E-06
+84.80000E-06,+0.0E+00
+84.85000E-06,-804.02009E-06
+84.90000E-06,-804.02009E-06
+84.95000E-06,-804.02009E-06
+85.00000E-06,-100.50251E-06
+85.05000E-06,-804.02009E-06
+85.10000E-06,-804.02009E-06
+85.15000E-06,-904.52260E-06
+85.20000E-06,-1.50753767E-03
+85.25000E-06,-1.60804018E-03
+85.30000E-06,-1.50753767E-03
+85.35000E-06,-1.60804018E-03
+85.40000E-06,-1.70854270E-03
+85.45000E-06,-2.51256279E-03
+85.50000E-06,-1.60804018E-03
+85.55000E-06,-2.41206028E-03
+85.60000E-06,-2.41206028E-03
+85.65000E-06,-2.41206028E-03
+85.70000E-06,-2.41206028E-03
+85.75000E-06,-2.41206028E-03
+85.80000E-06,-2.41206028E-03
+85.85000E-06,-2.41206028E-03
+85.90000E-06,-1.70854270E-03
+85.95000E-06,-2.41206028E-03
+86.00000E-06,-2.31155776E-03
+86.05000E-06,-1.60804018E-03
+86.10000E-06,-2.41206028E-03
+86.15000E-06,-2.41206028E-03
+86.20000E-06,-2.41206028E-03
+86.25000E-06,-2.41206028E-03
+86.30000E-06,-2.31155776E-03
+86.35000E-06,-2.31155776E-03
+86.40000E-06,-2.41206028E-03
+86.45000E-06,-2.51256279E-03
+86.50000E-06,-2.41206028E-03
+86.55000E-06,-3.21608037E-03
+86.60000E-06,-2.41206028E-03
+86.65000E-06,-4.02010046E-03
+86.70000E-06,-4.02010046E-03
+86.75000E-06,-4.12060297E-03
+86.80000E-06,-4.82412055E-03
+86.85000E-06,-4.92462306E-03
+86.90000E-06,-5.62814064E-03
+86.95000E-06,-5.62814064E-03
+87.00000E-06,-5.62814064E-03
+87.05000E-06,-5.62814064E-03
+87.10000E-06,-6.43216074E-03
+87.15000E-06,-6.43216074E-03
+87.20000E-06,-6.43216074E-03
+87.25000E-06,-6.43216074E-03
+87.30000E-06,-6.33165822E-03
+87.35000E-06,-6.43216074E-03
+87.40000E-06,-7.23618083E-03
+87.45000E-06,-6.43216074E-03
+87.50000E-06,-6.43216074E-03
+87.55000E-06,-6.43216074E-03
+87.60000E-06,-6.43216074E-03
+87.65000E-06,-6.43216074E-03
+87.70000E-06,-6.43216074E-03
+87.75000E-06,-6.33165822E-03
+87.80000E-06,-7.23618083E-03
+87.85000E-06,-7.33668334E-03
+87.90000E-06,-7.23618083E-03
+87.95000E-06,-7.23618083E-03
+88.00000E-06,-8.84422101E-03
+88.05000E-06,-8.04020092E-03
+88.10000E-06,-8.84422101E-03
+88.15000E-06,-8.84422101E-03
+88.20000E-06,-9.64824110E-03
+88.25000E-06,-9.54773859E-03
+88.30000E-06,-8.94472352E-03
+88.35000E-06,-9.64824110E-03
+88.40000E-06,-9.64824110E-03
+88.45000E-06,-9.64824110E-03
+88.50000E-06,-9.64824110E-03
+88.55000E-06,-9.64824110E-03
+88.60000E-06,-9.74874361E-03
+88.65000E-06,-9.64824110E-03
+88.70000E-06,-8.84422101E-03
+88.75000E-06,-9.64824110E-03
+88.80000E-06,-10.45226119E-03
+88.85000E-06,-10.45226119E-03
+88.90000E-06,-10.45226119E-03
+88.95000E-06,-10.55276371E-03
+89.00000E-06,-11.25628129E-03
+89.05000E-06,-11.25628129E-03
+89.10000E-06,-11.25628129E-03
+89.15000E-06,-10.55276371E-03
+89.20000E-06,-11.25628129E-03
+89.25000E-06,-12.06030138E-03
+89.30000E-06,-12.06030138E-03
+89.35000E-06,-12.06030138E-03
+89.40000E-06,-12.06030138E-03
+89.45000E-06,-12.86432147E-03
+89.50000E-06,-12.86432147E-03
+89.55000E-06,-12.06030138E-03
+89.60000E-06,-12.06030138E-03
+89.65000E-06,-12.06030138E-03
+89.70000E-06,-12.76381896E-03
+89.75000E-06,-11.95979887E-03
+89.80000E-06,-11.25628129E-03
+89.85000E-06,-11.25628129E-03
+89.90000E-06,-11.25628129E-03
+89.95000E-06,-11.25628129E-03
+90.00000E-06,-11.25628129E-03
+90.05000E-06,-11.25628129E-03
+90.10000E-06,-9.74874361E-03
+90.15000E-06,-10.35175868E-03
+90.20000E-06,-9.64824110E-03
+90.25000E-06,-10.45226119E-03
+90.30000E-06,-10.45226119E-03
+90.35000E-06,-9.64824110E-03
+90.40000E-06,-9.64824110E-03
+90.45000E-06,-8.84422101E-03
+90.50000E-06,-9.54773859E-03
+90.55000E-06,-9.54773859E-03
+90.60000E-06,-8.84422101E-03
+90.65000E-06,-8.04020092E-03
+90.70000E-06,-8.14070343E-03
+90.75000E-06,-7.23618083E-03
+90.80000E-06,-7.23618083E-03
+90.85000E-06,-6.43216074E-03
+90.90000E-06,-6.43216074E-03
+90.95000E-06,-5.62814064E-03
+91.00000E-06,-4.82412055E-03
+91.05000E-06,-4.82412055E-03
+91.10000E-06,-4.02010046E-03
+91.15000E-06,-3.21608037E-03
+91.20000E-06,-3.21608037E-03
+91.25000E-06,-2.51256279E-03
+91.30000E-06,-2.41206028E-03
+91.35000E-06,-2.31155776E-03
+91.40000E-06,-1.60804018E-03
+91.45000E-06,-1.50753767E-03
+91.50000E-06,-804.02009E-06
+91.55000E-06,-100.50251E-06
+91.60000E-06,+0.0E+00
+91.65000E-06,+0.0E+00
+91.70000E-06,+804.02009E-06
+91.75000E-06,+1.60804018E-03
+91.80000E-06,+1.70854270E-03
+91.85000E-06,+2.41206028E-03
+91.90000E-06,+2.41206028E-03
+91.95000E-06,+3.31658288E-03
+92.00000E-06,+4.02010046E-03
+92.05000E-06,+4.82412055E-03
+92.10000E-06,+4.92462306E-03
+92.15000E-06,+5.62814064E-03
+92.20000E-06,+6.43216074E-03
+92.25000E-06,+7.23618083E-03
+92.30000E-06,+7.23618083E-03
+92.35000E-06,+8.04020092E-03
+92.40000E-06,+9.64824110E-03
+92.45000E-06,+8.84422101E-03
+92.50000E-06,+9.64824110E-03
+92.55000E-06,+10.45226119E-03
+92.60000E-06,+11.25628129E-03
+92.65000E-06,+11.25628129E-03
+92.70000E-06,+12.06030138E-03
+92.75000E-06,+12.16080389E-03
+92.80000E-06,+12.86432147E-03
+92.85000E-06,+13.66834156E-03
+92.90000E-06,+13.66834156E-03
+92.95000E-06,+14.47236165E-03
+93.00000E-06,+15.17587923E-03
+93.05000E-06,+15.27638175E-03
+93.10000E-06,+15.27638175E-03
+93.15000E-06,+15.27638175E-03
+93.20000E-06,+16.08040184E-03
+93.25000E-06,+16.08040184E-03
+93.30000E-06,+16.08040184E-03
+93.35000E-06,+16.88442193E-03
+93.40000E-06,+16.88442193E-03
+93.45000E-06,+16.88442193E-03
+93.50000E-06,+16.88442193E-03
+93.55000E-06,+16.88442193E-03
+93.60000E-06,+16.88442193E-03
+93.65000E-06,+16.88442193E-03
+93.70000E-06,+16.88442193E-03
+93.75000E-06,+16.88442193E-03
+93.80000E-06,+17.68844202E-03
+93.85000E-06,+17.68844202E-03
+93.90000E-06,+18.49246211E-03
+93.95000E-06,+18.49246211E-03
+94.00000E-06,+19.29648221E-03
+94.05000E-06,+19.29648221E-03
+94.10000E-06,+19.29648221E-03
+94.15000E-06,+19.99999979E-03
+94.20000E-06,+20.10050230E-03
+94.25000E-06,+20.10050230E-03
+94.30000E-06,+20.90452239E-03
+94.35000E-06,+20.90452239E-03
+94.40000E-06,+20.10050230E-03
+94.45000E-06,+20.10050230E-03
+94.50000E-06,+20.90452239E-03
+94.55000E-06,+20.10050230E-03
+94.60000E-06,+19.29648221E-03
+94.65000E-06,+20.80401988E-03
+94.70000E-06,+19.29648221E-03
+94.75000E-06,+19.29648221E-03
+94.80000E-06,+19.29648221E-03
+94.85000E-06,+19.29648221E-03
+94.90000E-06,+19.29648221E-03
+94.95000E-06,+19.19597969E-03
+95.00000E-06,+19.29648221E-03
+95.05000E-06,+18.49246211E-03
+95.10000E-06,+19.29648221E-03
+95.15000E-06,+18.59296463E-03
+95.20000E-06,+18.59296463E-03
+95.25000E-06,+18.49246211E-03
+95.30000E-06,+18.59296463E-03
+95.35000E-06,+18.49246211E-03
+95.40000E-06,+18.49246211E-03
+95.45000E-06,+18.39195960E-03
+95.50000E-06,+17.68844202E-03
+95.55000E-06,+17.68844202E-03
+95.60000E-06,+16.98492444E-03
+95.65000E-06,+17.68844202E-03
+95.70000E-06,+16.88442193E-03
+95.75000E-06,+16.88442193E-03
+95.80000E-06,+16.88442193E-03
+95.85000E-06,+16.08040184E-03
+95.90000E-06,+15.27638175E-03
+95.95000E-06,+15.27638175E-03
+96.00000E-06,+15.27638175E-03
+96.05000E-06,+14.47236165E-03
+96.10000E-06,+15.27638175E-03
+96.15000E-06,+14.57286417E-03
+96.20000E-06,+14.37185914E-03
+96.25000E-06,+14.47236165E-03
+96.30000E-06,+14.47236165E-03
+96.35000E-06,+14.37185914E-03
+96.40000E-06,+14.37185914E-03
+96.45000E-06,+13.66834156E-03
+96.50000E-06,+12.06030138E-03
+96.55000E-06,+12.86432147E-03
+96.60000E-06,+12.86432147E-03
+96.65000E-06,+12.06030138E-03
+96.70000E-06,+12.86432147E-03
+96.75000E-06,+11.25628129E-03
+96.80000E-06,+12.06030138E-03
+96.85000E-06,+12.76381896E-03
+96.90000E-06,+12.06030138E-03
+96.95000E-06,+11.95979887E-03
+97.00000E-06,+10.45226119E-03
+97.05000E-06,+10.45226119E-03
+97.10000E-06,+10.45226119E-03
+97.15000E-06,+10.45226119E-03
+97.20000E-06,+10.45226119E-03
+97.25000E-06,+9.64824110E-03
+97.30000E-06,+10.45226119E-03
+97.35000E-06,+9.64824110E-03
+97.40000E-06,+10.45226119E-03
+97.45000E-06,+9.64824110E-03
+97.50000E-06,+9.64824110E-03
+97.55000E-06,+9.64824110E-03
+97.60000E-06,+8.84422101E-03
+97.65000E-06,+8.84422101E-03
+97.70000E-06,+8.84422101E-03
+97.75000E-06,+8.04020092E-03
+97.80000E-06,+8.04020092E-03
+97.85000E-06,+7.93969841E-03
+97.90000E-06,+7.33668334E-03
+97.95000E-06,+7.23618083E-03
+98.00000E-06,+8.04020092E-03
+98.05000E-06,+8.04020092E-03
+98.10000E-06,+7.23618083E-03
+98.15000E-06,+7.23618083E-03
