second,Volt
+26.10000E-06,+6.78391953E-03
+26.15000E-06,+8.04020092E-03
+26.20000E-06,+6.78391953E-03
+26.25000E-06,+6.03015069E-03
+26.30000E-06,+6.03015069E-03
+26.35000E-06,+6.03015069E-03
+26.40000E-06,+7.28643208E-03
+26.45000E-06,+6.03015069E-03
+26.50000E-06,+8.04020092E-03
+26.55000E-06,+6.03015069E-03
+26.60000E-06,+8.04020092E-03
+26.65000E-06,+6.03015069E-03
+26.70000E-06,+6.03015069E-03
+26.75000E-06,+6.03015069E-03
+26.80000E-06,+6.03015069E-03
+26.85000E-06,+6.03015069E-03
+26.90000E-06,+6.03015069E-03
+26.95000E-06,+6.03015069E-03
+27.00000E-06,+6.03015069E-03
+27.05000E-06,+8.04020092E-03
+27.10000E-06,+6.03015069E-03
+27.15000E-06,+8.04020092E-03
+27.20000E-06,+8.04020092E-03
+27.25000E-06,+8.04020092E-03
+27.30000E-06,+8.04020092E-03
+27.35000E-06,+7.28643208E-03
+27.40000E-06,+6.78391953E-03
+27.45000E-06,+8.04020092E-03
+27.50000E-06,+6.78391953E-03
+27.55000E-06,+8.04020092E-03
+27.60000E-06,+7.28643208E-03
+27.65000E-06,+6.03015069E-03
+27.70000E-06,+8.04020092E-03
+27.75000E-06,+8.04020092E-03
+27.80000E-06,+6.03015069E-03
+27.85000E-06,+6.03015069E-03
+27.90000E-06,+8.04020092E-03
+27.95000E-06,+8.04020092E-03
+28.00000E-06,+8.04020092E-03
+28.05000E-06,+8.04020092E-03
+28.10000E-06,+8.04020092E-03
+28.15000E-06,+8.04020092E-03
+28.20000E-06,+8.04020092E-03
+28.25000E-06,+8.04020092E-03
+28.30000E-06,+8.04020092E-03
+28.35000E-06,+8.04020092E-03
+28.40000E-06,+7.28643208E-03
+28.45000E-06,+8.04020092E-03
+28.50000E-06,+8.04020092E-03
+28.55000E-06,+8.04020092E-03
+28.60000E-06,+8.04020092E-03
+28.65000E-06,+8.04020092E-03
+28.70000E-06,+8.04020092E-03
+28.75000E-06,+8.04020092E-03
+28.80000E-06,+8.04020092E-03
+28.85000E-06,+8.04020092E-03
+28.90000E-06,+8.04020092E-03
+28.95000E-06,+8.04020092E-03
+29.00000E-06,+8.04020092E-03
+29.05000E-06,+8.04020092E-03
+29.10000E-06,+6.78391953E-03
+29.15000E-06,+8.04020092E-03
+29.20000E-06,+8.04020092E-03
+29.25000E-06,+8.04020092E-03
+29.30000E-06,+6.03015069E-03
+29.35000E-06,+10.05025115E-03
+29.40000E-06,+8.04020092E-03
+29.45000E-06,+8.04020092E-03
+29.50000E-06,+8.04020092E-03
+29.55000E-06,+10.05025115E-03
+29.60000E-06,+8.04020092E-03
+29.65000E-06,+10.05025115E-03
+29.70000E-06,+8.79396975E-03
+29.75000E-06,+8.79396975E-03
+29.80000E-06,+10.05025115E-03
+29.85000E-06,+9.29648231E-03
+29.90000E-06,+8.04020092E-03
+29.95000E-06,+10.05025115E-03
+30.00000E-06,+8.04020092E-03
+30.05000E-06,+8.04020092E-03
+30.10000E-06,+8.04020092E-03
+30.15000E-06,+8.04020092E-03
+30.20000E-06,+8.04020092E-03
+30.25000E-06,+9.29648231E-03
+30.30000E-06,+8.04020092E-03
+30.35000E-06,+8.04020092E-03
+30.40000E-06,+8.04020092E-03
+30.45000E-06,+8.04020092E-03
+30.50000E-06,+9.29648231E-03
+30.55000E-06,+8.04020092E-03
+30.60000E-06,+8.04020092E-03
+30.65000E-06,+8.04020092E-03
+30.70000E-06,+10.05025115E-03
+30.75000E-06,+8.04020092E-03
+30.80000E-06,+8.04020092E-03
+30.85000E-06,+8.04020092E-03
+30.90000E-06,+8.04020092E-03
+30.95000E-06,+8.04020092E-03
+31.00000E-06,+8.04020092E-03
+31.05000E-06,+8.04020092E-03
+31.10000E-06,+8.04020092E-03
+31.15000E-06,+8.79396975E-03
+31.20000E-06,+8.04020092E-03
+31.25000E-06,+8.04020092E-03
+31.30000E-06,+8.04020092E-03
+31.35000E-06,+8.79396975E-03
+31.40000E-06,+8.04020092E-03
+31.45000E-06,+8.04020092E-03
+31.50000E-06,+10.05025115E-03
+31.55000E-06,+8.04020092E-03
+31.60000E-06,+8.04020092E-03
+31.65000E-06,+10.05025115E-03
+31.70000E-06,+10.05025115E-03
+31.75000E-06,+10.05025115E-03
+31.80000E-06,+10.05025115E-03
+31.85000E-06,+8.04020092E-03
+31.90000E-06,+8.04020092E-03
+31.95000E-06,+8.04020092E-03
+32.00000E-06,+8.04020092E-03
+32.05000E-06,+9.29648231E-03
+32.10000E-06,+8.04020092E-03
+32.15000E-06,+8.04020092E-03
+32.20000E-06,+8.04020092E-03
+32.25000E-06,+8.04020092E-03
+32.30000E-06,+8.04020092E-03
+32.35000E-06,+8.04020092E-03
+32.40000E-06,+8.04020092E-03
+32.45000E-06,+8.04020092E-03
+32.50000E-06,+8.04020092E-03
+32.55000E-06,+8.04020092E-03
+32.60000E-06,+8.04020092E-03
+32.65000E-06,+8.04020092E-03
+32.70000E-06,+8.04020092E-03
+32.75000E-06,+8.04020092E-03
+32.80000E-06,+9.29648231E-03
+32.85000E-06,+8.04020092E-03
+32.90000E-06,+8.04020092E-03
+32.95000E-06,+8.04020092E-03
+33.00000E-06,+9.29648231E-03
+33.05000E-06,+8.04020092E-03
+33.10000E-06,+8.04020092E-03
+33.15000E-06,+8.04020092E-03
+33.20000E-06,+7.28643208E-03
+33.25000E-06,+8.04020092E-03
+33.30000E-06,+8.04020092E-03
+33.35000E-06,+7.28643208E-03
+33.40000E-06,+7.28643208E-03
+33.45000E-06,+8.04020092E-03
+33.50000E-06,+8.04020092E-03
+33.55000E-06,+8.04020092E-03
+33.60000E-06,+8.04020092E-03
+33.65000E-06,+8.04020092E-03
+33.70000E-06,+8.04020092E-03
+33.75000E-06,+8.04020092E-03
+33.80000E-06,+8.04020092E-03
+33.85000E-06,+8.04020092E-03
+33.90000E-06,+8.04020092E-03
+33.95000E-06,+8.04020092E-03
+34.00000E-06,+6.03015069E-03
+34.05000E-06,+6.03015069E-03
+34.10000E-06,+10.05025115E-03
+34.15000E-06,+8.04020092E-03
+34.20000E-06,+8.04020092E-03
+34.25000E-06,+8.04020092E-03
+34.30000E-06,+8.04020092E-03
+34.35000E-06,+8.04020092E-03
+34.40000E-06,+8.04020092E-03
+34.45000E-06,+8.04020092E-03
+34.50000E-06,+7.28643208E-03
+34.55000E-06,+8.04020092E-03
+34.60000E-06,+8.04020092E-03
+34.65000E-06,+8.04020092E-03
+34.70000E-06,+6.03015069E-03
+34.75000E-06,+8.04020092E-03
+34.80000E-06,+8.04020092E-03
+34.85000E-06,+6.03015069E-03
+34.90000E-06,+8.04020092E-03
+34.95000E-06,+8.04020092E-03
+35.00000E-06,+8.04020092E-03
+35.05000E-06,+8.04020092E-03
+35.10000E-06,+8.04020092E-03
+35.15000E-06,+8.04020092E-03
+35.20000E-06,+8.04020092E-03
+35.25000E-06,+6.03015069E-03
+35.30000E-06,+8.04020092E-03
+35.35000E-06,+6.03015069E-03
+35.40000E-06,+6.03015069E-03
+35.45000E-06,+6.03015069E-03
+35.50000E-06,+6.03015069E-03
+35.55000E-06,+6.78391952E-03
+35.60000E-06,+8.04020092E-03
+35.65000E-06,+6.03015069E-03
+35.70000E-06,+6.78391952E-03
+35.75000E-06,+7.28643208E-03
+35.80000E-06,+6.03015069E-03
+35.85000E-06,+8.04020092E-03
+35.90000E-06,+8.04020092E-03
+35.95000E-06,+6.03015069E-03
+36.00000E-06,+6.03015069E-03
+36.05000E-06,+8.04020092E-03
+36.10000E-06,+8.04020092E-03
+36.15000E-06,+6.03015069E-03
+36.20000E-06,+8.04020092E-03
+36.25000E-06,+8.04020092E-03
+36.30000E-06,+8.04020092E-03
+36.35000E-06,+10.05025115E-03
+36.40000E-06,+8.04020092E-03
+36.45000E-06,+8.04020092E-03
+36.50000E-06,+10.05025115E-03
+36.55000E-06,+10.05025115E-03
+36.60000E-06,+8.04020092E-03
+36.65000E-06,+8.79396975E-03
+36.70000E-06,+8.04020092E-03
+36.75000E-06,+8.04020092E-03
+36.80000E-06,+6.78391952E-03
+36.85000E-06,+9.29648231E-03
+36.90000E-06,+8.04020092E-03
+36.95000E-06,+7.28643208E-03
+37.00000E-06,+8.04020092E-03
+37.05000E-06,+6.03015069E-03
+37.10000E-06,+8.04020092E-03
+37.15000E-06,+8.04020092E-03
+37.20000E-06,+8.04020092E-03
+37.25000E-06,+8.04020092E-03
+37.30000E-06,+8.04020092E-03
+37.35000E-06,+8.04020092E-03
+37.40000E-06,+6.03015069E-03
+37.45000E-06,+8.04020092E-03
+37.50000E-06,+7.28643208E-03
+37.55000E-06,+8.04020092E-03
+37.60000E-06,+8.04020092E-03
+37.65000E-06,+8.04020092E-03
+37.70000E-06,+8.04020092E-03
+37.75000E-06,+8.04020092E-03
+37.80000E-06,+6.78391952E-03
+37.85000E-06,+8.04020092E-03
+37.90000E-06,+9.29648231E-03
+37.95000E-06,+6.03015069E-03
+38.00000E-06,+8.04020092E-03
+38.05000E-06,+8.04020092E-03
+38.10000E-06,+8.04020092E-03
+38.15000E-06,+7.28643208E-03
+38.20000E-06,+8.04020092E-03
+38.25000E-06,+8.04020092E-03
+38.30000E-06,+8.04020092E-03
+38.35000E-06,+8.04020092E-03
+38.40000E-06,+8.04020092E-03
+38.45000E-06,+6.03015069E-03
+38.50000E-06,+6.03015069E-03
+38.55000E-06,+6.03015069E-03
+38.60000E-06,+8.04020092E-03
+38.65000E-06,+6.03015069E-03
+38.70000E-06,+7.28643208E-03
+38.75000E-06,+6.03015069E-03
+38.80000E-06,+6.03015069E-03
+38.85000E-06,+6.03015069E-03
+38.90000E-06,+6.03015069E-03
+38.95000E-06,+6.03015069E-03
+39.00000E-06,+6.03015069E-03
+39.05000E-06,+6.03015069E-03
+39.10000E-06,+8.04020092E-03
+39.15000E-06,+6.03015069E-03
+39.20000E-06,+6.03015069E-03
+39.25000E-06,+6.03015069E-03
+39.30000E-06,+6.03015069E-03
+39.35000E-06,+6.03015069E-03
+39.40000E-06,+6.03015069E-03
+39.45000E-06,+6.03015069E-03
+39.50000E-06,+6.03015069E-03
+39.55000E-06,+6.03015069E-03
+39.60000E-06,+8.04020092E-03
+39.65000E-06,+6.03015069E-03
+39.70000E-06,+8.04020092E-03
+39.75000E-06,+6.03015069E-03
+39.80000E-06,+6.03015069E-03
+39.85000E-06,+6.03015069E-03
+39.90000E-06,+6.03015069E-03
+39.95000E-06,+6.03015069E-03
+40.00000E-06,+4.02010046E-03
+40.05000E-06,+6.03015069E-03
+40.10000E-06,+4.77386930E-03
+40.15000E-06,+6.03015069E-03
+40.20000E-06,+6.03015069E-03
+40.25000E-06,+8.04020092E-03
+40.30000E-06,+6.03015069E-03
+40.35000E-06,+6.03015069E-03
+40.40000E-06,+8.04020092E-03
+40.45000E-06,+6.03015069E-03
+40.50000E-06,+8.04020092E-03
+40.55000E-06,+8.04020092E-03
+40.60000E-06,+7.28643208E-03
+40.65000E-06,+8.04020092E-03
+40.70000E-06,+8.04020092E-03
+40.75000E-06,+6.03015069E-03
+40.80000E-06,+8.04020092E-03
+40.85000E-06,+8.04020092E-03
+40.90000E-06,+8.04020092E-03
+40.95000E-06,+8.04020092E-03
+41.00000E-06,+8.04020092E-03
+41.05000E-06,+8.04020092E-03
+41.10000E-06,+8.04020092E-03
+41.15000E-06,+10.05025115E-03
+41.20000E-06,+10.05025115E-03
+41.25000E-06,+12.06030138E-03
+41.30000E-06,+12.06030138E-03
+41.35000E-06,+12.06030138E-03
+41.40000E-06,+14.07035161E-03
+41.45000E-06,+14.07035161E-03
+41.50000E-06,+14.07035161E-03
+41.55000E-06,+14.07035161E-03
+41.60000E-06,+15.32663300E-03
+41.65000E-06,+16.08040184E-03
+41.70000E-06,+14.07035161E-03
+41.75000E-06,+12.06030138E-03
+41.80000E-06,+12.06030138E-03
+41.85000E-06,+12.06030138E-03
+41.90000E-06,+10.05025115E-03
+41.95000E-06,+10.05025115E-03
+42.00000E-06,+9.29648231E-03
+42.05000E-06,+8.04020092E-03
+42.10000E-06,+8.04020092E-03
+42.15000E-06,+8.04020092E-03
+42.20000E-06,+4.02010046E-03
+42.25000E-06,+4.02010046E-03
+42.30000E-06,+2.01005023E-03
+42.35000E-06,+0.0E+00
+42.40000E-06,-3.26633162E-03
+42.45000E-06,-6.03015069E-03
+42.50000E-06,-8.04020092E-03
+42.55000E-06,-8.79396975E-03
+42.60000E-06,-11.30653254E-03
+42.65000E-06,-16.08040184E-03
+42.70000E-06,-18.09045207E-03
+42.75000E-06,-20.10050230E-03
+42.80000E-06,-24.12060276E-03
+42.85000E-06,-26.13065299E-03
+42.90000E-06,-28.14070322E-03
+42.95000E-06,-31.40703484E-03
+43.00000E-06,-33.41708507E-03
+43.05000E-06,-34.17085391E-03
+43.10000E-06,-39.44723576E-03
+43.15000E-06,-40.20100459E-03
+43.20000E-06,-42.21105482E-03
+43.25000E-06,-45.47738645E-03
+43.30000E-06,-48.24120551E-03
+43.35000E-06,-48.24120551E-03
+43.40000E-06,-50.25125574E-03
+43.45000E-06,-52.26130597E-03
+43.50000E-06,-54.27135620E-03
+43.55000E-06,-56.28140643E-03
+43.60000E-06,-58.29145666E-03
+43.65000E-06,-58.29145666E-03
+43.70000E-06,-60.30150689E-03
+43.75000E-06,-60.30150689E-03
+43.80000E-06,-62.31155712E-03
+43.85000E-06,-64.32160735E-03
+43.90000E-06,-64.32160735E-03
+43.95000E-06,-66.33165758E-03
+44.00000E-06,-66.33165758E-03
+44.05000E-06,-68.34170781E-03
+44.10000E-06,-68.34170781E-03
+44.15000E-06,-68.34170781E-03
+44.20000E-06,-68.34170781E-03
+44.25000E-06,-69.59798920E-03
+44.30000E-06,-70.35175804E-03
+44.35000E-06,-69.09547665E-03
+44.40000E-06,-69.09547665E-03
+44.45000E-06,-68.34170781E-03
+44.50000E-06,-68.34170781E-03
+44.55000E-06,-66.33165758E-03
+44.60000E-06,-64.32160735E-03
+44.65000E-06,-62.31155712E-03
+44.70000E-06,-62.31155712E-03
+44.75000E-06,-58.29145666E-03
+44.80000E-06,-56.28140643E-03
+44.85000E-06,-54.27135620E-03
+44.90000E-06,-51.00502458E-03
+44.95000E-06,-48.99497435E-03
+45.00000E-06,-46.23115528E-03
+45.05000E-06,-42.21105482E-03
+45.10000E-06,-40.20100459E-03
+45.15000E-06,-34.17085391E-03
+45.20000E-06,-32.16080368E-03
+45.25000E-06,-28.14070322E-03
+45.30000E-06,-24.12060276E-03
+45.35000E-06,-18.09045207E-03
+45.40000E-06,-14.82412044E-03
+45.45000E-06,-12.06030138E-03
+45.50000E-06,-6.03015069E-03
+45.55000E-06,-753.76884E-06
+45.60000E-06,+2.01005023E-03
+45.65000E-06,+8.04020092E-03
+45.70000E-06,+12.06030138E-03
+45.75000E-06,+16.08040184E-03
+45.80000E-06,+22.11055253E-03
+45.85000E-06,+26.13065299E-03
+45.90000E-06,+30.15075345E-03
+45.95000E-06,+34.17085391E-03
+46.00000E-06,+38.19095436E-03
+46.05000E-06,+42.21105482E-03
+46.10000E-06,+46.23115528E-03
+46.15000E-06,+50.25125574E-03
+46.20000E-06,+53.51758737E-03
+46.25000E-06,+57.53768783E-03
+46.30000E-06,+60.30150689E-03
+46.35000E-06,+64.32160735E-03
+46.40000E-06,+66.33165758E-03
+46.45000E-06,+70.35175804E-03
+46.50000E-06,+72.36180827E-03
+46.55000E-06,+77.63819012E-03
+46.60000E-06,+78.39195896E-03
+46.65000E-06,+82.41205942E-03
+46.70000E-06,+84.42210965E-03
+46.75000E-06,+85.67839104E-03
+46.80000E-06,+88.44221011E-03
+46.85000E-06,+89.69849150E-03
+46.90000E-06,+90.45226034E-03
+46.95000E-06,+92.46231057E-03
+47.00000E-06,+95.72864219E-03
+47.05000E-06,+96.48241103E-03
+47.10000E-06,+96.48241103E-03
+47.15000E-06,+99.24623009E-03
+47.20000E-06,+99.24623009E-03
+47.25000E-06,+99.74874265E-03
+47.30000E-06,+100.50251149E-03
+47.35000E-06,+98.49246126E-03
+47.40000E-06,+100.50251149E-03
+47.45000E-06,+100.50251149E-03
+47.50000E-06,+100.50251149E-03
+47.55000E-06,+100.50251149E-03
+47.60000E-06,+98.49246126E-03
+47.65000E-06,+97.73869242E-03
+47.70000E-06,+96.48241103E-03
+47.75000E-06,+96.48241103E-03
+47.80000E-06,+96.48241103E-03
+47.85000E-06,+95.72864219E-03
+47.90000E-06,+94.47236080E-03
+47.95000E-06,+94.47236080E-03
+48.00000E-06,+92.46231057E-03
+48.05000E-06,+90.45226034E-03
+48.10000E-06,+90.45226034E-03
+48.15000E-06,+88.44221011E-03
+48.20000E-06,+87.18592871E-03
+48.25000E-06,+84.42210965E-03
+48.30000E-06,+84.42210965E-03
+48.35000E-06,+82.41205942E-03
+48.40000E-06,+82.41205942E-03
+48.45000E-06,+80.40200919E-03
+48.50000E-06,+76.38190873E-03
+48.55000E-06,+75.12562734E-03
+48.60000E-06,+74.37185850E-03
+48.65000E-06,+72.36180827E-03
+48.70000E-06,+70.35175804E-03
+48.75000E-06,+69.09547665E-03
+48.80000E-06,+68.34170781E-03
+48.85000E-06,+64.32160735E-03
+48.90000E-06,+62.31155712E-03
+48.95000E-06,+60.30150689E-03
+49.00000E-06,+58.29145666E-03
+49.05000E-06,+56.28140643E-03
+49.10000E-06,+56.28140643E-03
+49.15000E-06,+53.01507481E-03
+49.20000E-06,+50.25125574E-03
+49.25000E-06,+48.24120551E-03
+49.30000E-06,+46.23115528E-03
+49.35000E-06,+46.23115528E-03
+49.40000E-06,+44.22110505E-03
+49.45000E-06,+42.21105482E-03
+49.50000E-06,+40.20100459E-03
+49.55000E-06,+38.19095436E-03
+49.60000E-06,+38.19095436E-03
+49.65000E-06,+36.18090414E-03
+49.70000E-06,+32.16080368E-03
+49.75000E-06,+34.17085391E-03
+49.80000E-06,+30.15075345E-03
+49.85000E-06,+30.15075345E-03
+49.90000E-06,+28.14070322E-03
+49.95000E-06,+26.13065299E-03
+50.00000E-06,+24.12060276E-03
+50.05000E-06,+22.11055253E-03
+50.10000E-06,+22.11055253E-03
+50.15000E-06,+20.10050230E-03
+50.20000E-06,+20.10050230E-03
+50.25000E-06,+18.09045207E-03
+50.30000E-06,+16.08040184E-03
+50.35000E-06,+16.08040184E-03
+50.40000E-06,+13.31658277E-03
+50.45000E-06,+12.06030138E-03
+50.50000E-06,+12.06030138E-03
+50.55000E-06,+10.80401998E-03
+50.60000E-06,+10.05025115E-03
+50.65000E-06,+8.79396975E-03
+50.70000E-06,+8.04020092E-03
+50.75000E-06,+6.03015069E-03
+50.80000E-06,+6.03015069E-03
+50.85000E-06,+4.77386929E-03
+50.90000E-06,+4.02010046E-03
+50.95000E-06,+4.02010046E-03
+51.00000E-06,+4.02010046E-03
+51.05000E-06,+4.02010046E-03
+51.10000E-06,+2.01005023E-03
+51.15000E-06,+2.01005023E-03
+51.20000E-06,+2.01005023E-03
+51.25000E-06,+0.0E+00
+51.30000E-06,-1.25628139E-03
+51.35000E-06,+0.0E+00
+51.40000E-06,-2.01005023E-03
+51.45000E-06,+0.0E+00
+51.50000E-06,-4.02010046E-03
+51.55000E-06,-4.02010046E-03
+51.60000E-06,-6.03015069E-03
+51.65000E-06,-6.03015069E-03
+51.70000E-06,-5.27638185E-03
+51.75000E-06,-8.04020092E-03
+51.80000E-06,-8.04020092E-03
+51.85000E-06,-6.78391952E-03
+51.90000E-06,-8.04020092E-03
+51.95000E-06,-7.28643208E-03
+52.00000E-06,-8.04020092E-03
+52.05000E-06,-8.04020092E-03
+52.10000E-06,-8.04020092E-03
+52.15000E-06,-8.04020092E-03
+52.20000E-06,-6.03015069E-03
+52.25000E-06,-8.04020092E-03
+52.30000E-06,-8.04020092E-03
+52.35000E-06,-10.05025115E-03
+52.40000E-06,-8.04020092E-03
+52.45000E-06,-8.04020092E-03
+52.50000E-06,-8.04020092E-03
+52.55000E-06,-8.04020092E-03
+52.60000E-06,-10.05025115E-03
+52.65000E-06,-8.04020092E-03
+52.70000E-06,-10.05025115E-03
+52.75000E-06,-10.05025115E-03
+52.80000E-06,-10.05025115E-03
+52.85000E-06,-12.06030138E-03
+52.90000E-06,-10.80401998E-03
+52.95000E-06,-10.05025115E-03
+53.00000E-06,-12.06030138E-03
+53.05000E-06,-12.06030138E-03
+53.10000E-06,-10.05025115E-03
+53.15000E-06,-10.80401998E-03
+53.20000E-06,-10.05025115E-03
+53.25000E-06,-10.05025115E-03
+53.30000E-06,-12.06030138E-03
+53.35000E-06,-12.06030138E-03
+53.40000E-06,-10.05025115E-03
+53.45000E-06,-12.06030138E-03
+53.50000E-06,-10.05025115E-03
+53.55000E-06,-12.06030138E-03
+53.60000E-06,-11.30653254E-03
+53.65000E-06,-10.80401998E-03
+53.70000E-06,-11.30653254E-03
+53.75000E-06,-12.06030138E-03
+53.80000E-06,-10.05025115E-03
+53.85000E-06,-10.05025115E-03
+53.90000E-06,-10.05025115E-03
+53.95000E-06,-10.05025115E-03
+54.00000E-06,-10.05025115E-03
+54.05000E-06,-10.05025115E-03
+54.10000E-06,-10.05025115E-03
+54.15000E-06,-10.05025115E-03
+54.20000E-06,-10.05025115E-03
+54.25000E-06,-8.04020092E-03
+54.30000E-06,-8.04020092E-03
+54.35000E-06,-10.05025115E-03
+54.40000E-06,-10.05025115E-03
+54.45000E-06,-8.79396975E-03
+54.50000E-06,-8.04020092E-03
+54.55000E-06,-8.04020092E-03
+54.60000E-06,-8.04020092E-03
+54.65000E-06,-8.04020092E-03
+54.70000E-06,-8.04020092E-03
+54.75000E-06,-8.04020092E-03
+54.80000E-06,-6.03015069E-03
+54.85000E-06,-6.03015069E-03
+54.90000E-06,-6.03015069E-03
+54.95000E-06,-6.03015069E-03
+55.00000E-06,-6.03015069E-03
+55.05000E-06,-6.03015069E-03
+55.10000E-06,-4.02010046E-03
+55.15000E-06,-6.03015069E-03
+55.20000E-06,-4.02010046E-03
+55.25000E-06,-6.03015069E-03
+55.30000E-06,-4.02010046E-03
+55.35000E-06,-5.27638185E-03
+55.40000E-06,-4.02010046E-03
+55.45000E-06,-6.03015069E-03
+55.50000E-06,-4.02010046E-03
+55.55000E-06,-4.02010046E-03
+55.60000E-06,-4.02010046E-03
+55.65000E-06,-4.02010046E-03
+55.70000E-06,-4.02010046E-03
+55.75000E-06,-4.02010046E-03
+55.80000E-06,-4.02010046E-03
+55.85000E-06,-5.27638185E-03
+55.90000E-06,-4.02010046E-03
+55.95000E-06,-4.02010046E-03
+56.00000E-06,-4.02010046E-03
+56.05000E-06,-4.02010046E-03
+56.10000E-06,-4.02010046E-03
+56.15000E-06,-4.02010046E-03
+56.20000E-06,-2.01005023E-03
+56.25000E-06,-4.02010046E-03
+56.30000E-06,-2.01005023E-03
+56.35000E-06,-2.01005023E-03
+56.40000E-06,-2.01005023E-03
+56.45000E-06,-2.01005023E-03
+56.50000E-06,-1.25628139E-03
+56.55000E-06,-2.01005023E-03
+56.60000E-06,-2.01005023E-03
+56.65000E-06,+0.0E+00
+56.70000E-06,+1.25628139E-03
+56.75000E-06,+0.0E+00
+56.80000E-06,+0.0E+00
+56.85000E-06,+0.0E+00
+56.90000E-06,+0.0E+00
+56.95000E-06,+0.0E+00
+57.00000E-06,+0.0E+00
+57.05000E-06,+2.01005023E-03
+57.10000E-06,+2.01005023E-03
+57.15000E-06,+2.01005023E-03
+57.20000E-06,+3.26633162E-03
+57.25000E-06,+2.01005023E-03
+57.30000E-06,+2.76381906E-03
+57.35000E-06,+3.26633162E-03
+57.40000E-06,+2.01005023E-03
+57.45000E-06,+4.02010046E-03
+57.50000E-06,+3.26633162E-03
+57.55000E-06,+2.01005023E-03
+57.60000E-06,+4.02010046E-03
+57.65000E-06,+4.02010046E-03
+57.70000E-06,+4.02010046E-03
+57.75000E-06,+4.02010046E-03
+57.80000E-06,+4.02010046E-03
+57.85000E-06,+3.26633162E-03
+57.90000E-06,+3.26633162E-03
+57.95000E-06,+4.02010046E-03
+58.00000E-06,+4.02010046E-03
+58.05000E-06,+4.02010046E-03
+58.10000E-06,+4.02010046E-03
+58.15000E-06,+4.02010046E-03
+58.20000E-06,+4.02010046E-03
+58.25000E-06,+3.26633162E-03
+58.30000E-06,+4.02010046E-03
+58.35000E-06,+2.01005023E-03
+58.40000E-06,+2.01005023E-03
+58.45000E-06,+4.02010046E-03
+58.50000E-06,+2.01005023E-03
+58.55000E-06,+2.01005023E-03
+58.60000E-06,+2.01005023E-03
+58.65000E-06,+1.25628139E-03
+58.70000E-06,+0.0E+00
+58.75000E-06,+0.0E+00
+58.80000E-06,-2.01005023E-03
+58.85000E-06,-2.01005023E-03
+58.90000E-06,-4.02010046E-03
+58.95000E-06,-4.02010046E-03
+59.00000E-06,-6.03015069E-03
+59.05000E-06,-8.04020092E-03
+59.10000E-06,-8.04020092E-03
+59.15000E-06,-10.05025115E-03
+59.20000E-06,-11.30653254E-03
+59.25000E-06,-13.31658277E-03
+59.30000E-06,-14.07035161E-03
+59.35000E-06,-16.08040184E-03
+59.40000E-06,-16.83417067E-03
+59.45000E-06,-18.09045207E-03
+59.50000E-06,-20.10050230E-03
+59.55000E-06,-20.10050230E-03
+59.60000E-06,-22.11055253E-03
+59.65000E-06,-24.12060276E-03
+59.70000E-06,-24.12060276E-03
+59.75000E-06,-26.13065299E-03
+59.80000E-06,-28.14070322E-03
+59.85000E-06,-30.15075345E-03
+59.90000E-06,-30.15075345E-03
+59.95000E-06,-30.90452228E-03
+60.00000E-06,-32.16080368E-03
+60.05000E-06,-34.17085391E-03
+60.10000E-06,-34.17085391E-03
+60.15000E-06,-36.18090414E-03
+60.20000E-06,-36.18090414E-03
+60.25000E-06,-38.19095436E-03
+60.30000E-06,-39.44723576E-03
+60.35000E-06,-40.20100459E-03
+60.40000E-06,-40.20100459E-03
+60.45000E-06,-40.95477343E-03
+60.50000E-06,-42.21105482E-03
+60.55000E-06,-42.21105482E-03
+60.60000E-06,-40.95477343E-03
+60.65000E-06,-43.46733622E-03
+60.70000E-06,-42.21105482E-03
+60.75000E-06,-42.21105482E-03
+60.80000E-06,-44.22110505E-03
+60.85000E-06,-44.22110505E-03
+60.90000E-06,-42.21105482E-03
+60.95000E-06,-44.22110505E-03
+61.00000E-06,-42.21105482E-03
+61.05000E-06,-44.22110505E-03
+61.10000E-06,-42.21105482E-03
+61.15000E-06,-40.20100459E-03
+61.20000E-06,-40.20100459E-03
+61.25000E-06,-40.20100459E-03
+61.30000E-06,-39.44723576E-03
+61.35000E-06,-38.94472320E-03
+61.40000E-06,-38.19095436E-03
+61.45000E-06,-36.18090414E-03
+61.50000E-06,-36.18090414E-03
+61.55000E-06,-34.17085391E-03
+61.60000E-06,-32.16080368E-03
+61.65000E-06,-32.16080368E-03
+61.70000E-06,-30.15075345E-03
+61.75000E-06,-28.14070322E-03
+61.80000E-06,-26.13065299E-03
+61.85000E-06,-26.13065299E-03
+61.90000E-06,-24.12060276E-03
+61.95000E-06,-21.35678369E-03
+62.00000E-06,-20.10050230E-03
+62.05000E-06,-16.08040184E-03
+62.10000E-06,-14.07035161E-03
+62.15000E-06,-12.06030138E-03
+62.20000E-06,-10.80401998E-03
+62.25000E-06,-8.04020092E-03
+62.30000E-06,-6.03015069E-03
+62.35000E-06,-4.02010046E-03
+62.40000E-06,-2.01005023E-03
+62.45000E-06,+0.0E+00
+62.50000E-06,+2.01005023E-03
+62.55000E-06,+4.02010046E-03
+62.60000E-06,+6.03015069E-03
+62.65000E-06,+8.04020092E-03
+62.70000E-06,+12.06030138E-03
+62.75000E-06,+12.06030138E-03
+62.80000E-06,+14.07035161E-03
+62.85000E-06,+16.08040184E-03
+62.90000E-06,+18.09045207E-03
+62.95000E-06,+20.10050230E-03
